5.400000e+01 7.666423e-08 6.082221e-08 3.498758e-08 8.306378e-07 1.922347e-08 1.240674e-08 9.822011e-09 1.602876e-07 1.670278e-07 8.785336e-08 2.769065e-07 6.395832e-09 5.961805e-09 5.666487e-09
5.500000e+01 7.672340e-08 6.100476e-08 3.505743e-08 8.307033e-07 1.922760e-08 1.241724e-08 9.832034e-09 1.603429e-07 1.673180e-07 8.794337e-08 2.769386e-07 6.397235e-09 5.963439e-09 5.668164e-09
5.600000e+01 7.678342e-08 6.119124e-08 3.512867e-08 8.307714e-07 1.923182e-08 1.242793e-08 9.842237e-09 1.603990e-07 1.676142e-07 8.803520e-08 2.769713e-07 6.398642e-09 5.965083e-09 5.669854e-09
5.700000e+01 7.684431e-08 6.138169e-08 3.520131e-08 8.308420e-07 1.923611e-08 1.243880e-08 9.852620e-09 1.604559e-07 1.679164e-07 8.812884e-08 2.770047e-07 6.400092e-09 5.966773e-09 5.671589e-09
5.800000e+01 7.690603e-08 6.157613e-08 3.527535e-08 8.309151e-07 1.924047e-08 1.244986e-08 9.863183e-09 1.605136e-07 1.682246e-07 8.822428e-08 2.770388e-07 6.401545e-09 5.968473e-09 5.673337e-09
5.900000e+01 7.696862e-08 6.177461e-08 3.535081e-08 8.309906e-07 1.924490e-08 1.246110e-08 9.873924e-09 1.605721e-07 1.685389e-07 8.832153e-08 2.770737e-07 6.403041e-09 5.970218e-09 5.675130e-09
6.000000e+01 7.703204e-08 6.197715e-08 3.542768e-08 8.310685e-07 1.924940e-08 1.247253e-08 9.884843e-09 1.606314e-07 1.688592e-07 8.842057e-08 2.771092e-07 6.404540e-09 5.971974e-09 5.676935e-09
6.100000e+01 7.709632e-08 6.218379e-08 3.550598e-08 8.311486e-07 1.925396e-08 1.248414e-08 9.895939e-09 1.606914e-07 1.691855e-07 8.852141e-08 2.771454e-07 6.406081e-09 5.973773e-09 5.678784e-09
6.200000e+01 7.716142e-08 6.239457e-08 3.558570e-08 8.312309e-07 1.925860e-08 1.249593e-08 9.907213e-09 1.607522e-07 1.695180e-07 8.862404e-08 2.771823e-07 6.407625e-09 5.975583e-09 5.680646e-09
6.300000e+01 7.722738e-08 6.260953e-08 3.566685e-08 8.313155e-07 1.926329e-08 1.250790e-08 9.918662e-09 1.608137e-07 1.698565e-07 8.872846e-08 2.772198e-07 6.409210e-09 5.977436e-09 5.682550e-09
6.400000e+01 7.729415e-08 6.282869e-08 3.574944e-08 8.314022e-07 1.926805e-08 1.252005e-08 9.930287e-09 1.608760e-07 1.702012e-07 8.883467e-08 2.772580e-07 6.410799e-09 5.979300e-09 5.684468e-09
6.500000e+01 7.736177e-08 6.305210e-08 3.583348e-08 8.314910e-07 1.927287e-08 1.253238e-08 9.942087e-09 1.609390e-07 1.705520e-07 8.894266e-08 2.772969e-07 6.412428e-09 5.981206e-09 5.686427e-09
6.600000e+01 7.743020e-08 6.327980e-08 3.591897e-08 8.315819e-07 1.927775e-08 1.254489e-08 9.954061e-09 1.610027e-07 1.709090e-07 8.905244e-08 2.773364e-07 6.414061e-09 5.983123e-09 5.688400e-09
6.700000e+01 7.749947e-08 6.351183e-08 3.600592e-08 8.316748e-07 1.928268e-08 1.255757e-08 9.966209e-09 1.610671e-07 1.712722e-07 8.916401e-08 2.773767e-07 6.415733e-09 5.985081e-09 5.690414e-09
6.800000e+01 7.756954e-08 6.374822e-08 3.609433e-08 8.317697e-07 1.928768e-08 1.257043e-08 9.978530e-09 1.611322e-07 1.716416e-07 8.927736e-08 2.774175e-07 6.417410e-09 5.987050e-09 5.692441e-09
6.900000e+01 7.764045e-08 6.398903e-08 3.618421e-08 8.318666e-07 1.929273e-08 1.258347e-08 9.991024e-09 1.611980e-07 1.720172e-07 8.939249e-08 2.774590e-07 6.419124e-09 5.989060e-09 5.694509e-09
7.000000e+01 7.771216e-08 6.423429e-08 3.627557e-08 8.319654e-07 1.929784e-08 1.259667e-08 1.000369e-08 1.612645e-07 1.723990e-07 8.950940e-08 2.775011e-07 6.420844e-09 5.991081e-09 5.696591e-09
7.100000e+01 7.778469e-08 6.448406e-08 3.636841e-08 8.320661e-07 1.930300e-08 1.261005e-08 1.001653e-08 1.613316e-07 1.727872e-07 8.962809e-08 2.775439e-07 6.422601e-09 5.993142e-09 5.698712e-09
7.200000e+01 7.785801e-08 6.473836e-08 3.646275e-08 8.321687e-07 1.930822e-08 1.262361e-08 1.002954e-08 1.613995e-07 1.731816e-07 8.974857e-08 2.775872e-07 6.424363e-09 5.995215e-09 5.700847e-09
7.300000e+01 7.793216e-08 6.499725e-08 3.655858e-08 8.322732e-07 1.931348e-08 1.263733e-08 1.004272e-08 1.614680e-07 1.735824e-07 8.987083e-08 2.776313e-07 6.426162e-09 5.997327e-09 5.703021e-09
7.400000e+01 7.800710e-08 6.526078e-08 3.665593e-08 8.323794e-07 1.931881e-08 1.265122e-08 1.005607e-08 1.615372e-07 1.739896e-07 8.999488e-08 2.776759e-07 6.427966e-09 5.999450e-09 5.705209e-09
7.500000e+01 7.808285e-08 6.552898e-08 3.675478e-08 8.324875e-07 1.932418e-08 1.266528e-08 1.006959e-08 1.616071e-07 1.744032e-07 9.012070e-08 2.777212e-07 6.429807e-09 6.001612e-09 5.707435e-09
7.600000e+01 7.815938e-08 6.580192e-08 3.685515e-08 8.325974e-07 1.932960e-08 1.267951e-08 1.008328e-08 1.616776e-07 1.748232e-07 9.024831e-08 2.777671e-07 6.431653e-09 6.003786e-09 5.709676e-09
7.700000e+01 7.823672e-08 6.607964e-08 3.695706e-08 8.327090e-07 1.933507e-08 1.269391e-08 1.009714e-08 1.617488e-07 1.752496e-07 9.037771e-08 2.778136e-07 6.433535e-09 6.005998e-09 5.711954e-09
7.800000e+01 7.831484e-08 6.636219e-08 3.706050e-08 8.328223e-07 1.934059e-08 1.270847e-08 1.011116e-08 1.618206e-07 1.756825e-07 9.050889e-08 2.778608e-07 6.435422e-09 6.008222e-09 5.714247e-09
7.900000e+01 7.839376e-08 6.664962e-08 3.716548e-08 8.329373e-07 1.934615e-08 1.272320e-08 1.012536e-08 1.618931e-07 1.761220e-07 9.064186e-08 2.779085e-07 6.437345e-09 6.010483e-09 5.716577e-09
8.000000e+01 7.847345e-08 6.694199e-08 3.727202e-08 8.330540e-07 1.935176e-08 1.273810e-08 1.013972e-08 1.619663e-07 1.765680e-07 9.077662e-08 2.779569e-07 6.439273e-09 6.012756e-09 5.718921e-09
8.100000e+01 7.855394e-08 6.723934e-08 3.738011e-08 8.331724e-07 1.935742e-08 1.275316e-08 1.015424e-08 1.620400e-07 1.770205e-07 9.091316e-08 2.780059e-07 6.441236e-09 6.015066e-09 5.721302e-09
8.200000e+01 7.863519e-08 6.754174e-08 3.748977e-08 8.332924e-07 1.936312e-08 1.276838e-08 1.016894e-08 1.621144e-07 1.774797e-07 9.105150e-08 2.780555e-07 6.443206e-09 6.017389e-09 5.723698e-09
8.300000e+01 7.871723e-08 6.784923e-08 3.760101e-08 8.334140e-07 1.936887e-08 1.278376e-08 1.018380e-08 1.621895e-07 1.779455e-07 9.119162e-08 2.781057e-07 6.445209e-09 6.019748e-09 5.726130e-09
8.400000e+01 7.880003e-08 6.816188e-08 3.771383e-08 8.335371e-07 1.937466e-08 1.279930e-08 1.019882e-08 1.622651e-07 1.784180e-07 9.133354e-08 2.781565e-07 6.447219e-09 6.022119e-09 5.728577e-09
8.500000e+01 7.888361e-08 6.847974e-08 3.782825e-08 8.336619e-07 1.938049e-08 1.281500e-08 1.021401e-08 1.623414e-07 1.788973e-07 9.147726e-08 2.782079e-07 6.449262e-09 6.024525e-09 5.731059e-09
8.600000e+01 7.896795e-08 6.880288e-08 3.794426e-08 8.337881e-07 1.938637e-08 1.283086e-08 1.022937e-08 1.624183e-07 1.793832e-07 9.162277e-08 2.782599e-07 6.451312e-09 6.026945e-09 5.733557e-09
8.700000e+01 7.905306e-08 6.913134e-08 3.806189e-08 8.339159e-07 1.939228e-08 1.284688e-08 1.024488e-08 1.624958e-07 1.798760e-07 9.177007e-08 2.783125e-07 6.453395e-09 6.029399e-09 5.736089e-09
8.800000e+01 7.913891e-08 6.946519e-08 3.818113e-08 8.340452e-07 1.939824e-08 1.286306e-08 1.026056e-08 1.625740e-07 1.803755e-07 9.191918e-08 2.783657e-07 6.455485e-09 6.031867e-09 5.738636e-09
8.900000e+01 7.922553e-08 6.980449e-08 3.830199e-08 8.341759e-07 1.940424e-08 1.287939e-08 1.027640e-08 1.626527e-07 1.808820e-07 9.207008e-08 2.784195e-07 6.457607e-09 6.034369e-09 5.741219e-09
9.000000e+01 7.931289e-08 7.014932e-08 3.842449e-08 8.343081e-07 1.941027e-08 1.289587e-08 1.029241e-08 1.627321e-07 1.813953e-07 9.222279e-08 2.784738e-07 6.459736e-09 6.036883e-09 5.743816e-09
9.100000e+01 7.940102e-08 7.049972e-08 3.854864e-08 8.344417e-07 1.941634e-08 1.291251e-08 1.030857e-08 1.628120e-07 1.819155e-07 9.237730e-08 2.785288e-07 6.461898e-09 6.039432e-09 5.746448e-09
9.200000e+01 7.948988e-08 7.085577e-08 3.867443e-08 8.345767e-07 1.942246e-08 1.292931e-08 1.032490e-08 1.628926e-07 1.824428e-07 9.253361e-08 2.785844e-07 6.464066e-09 6.041994e-09 5.749094e-09
9.300000e+01 7.957950e-08 7.121753e-08 3.880189e-08 8.347131e-07 1.942860e-08 1.294625e-08 1.034138e-08 1.629737e-07 1.829770e-07 9.269173e-08 2.786405e-07 6.466266e-09 6.044590e-09 5.751775e-09
9.400000e+01 7.966985e-08 7.158506e-08 3.893102e-08 8.348508e-07 1.943479e-08 1.296334e-08 1.035803e-08 1.630555e-07 1.835183e-07 9.285166e-08 2.786973e-07 6.468474e-09 6.047198e-09 5.754471e-09
9.500000e+01 7.976095e-08 7.195845e-08 3.906182e-08 8.349898e-07 1.944100e-08 1.298059e-08 1.037483e-08 1.631378e-07 1.840666e-07 9.301340e-08 2.787546e-07 6.470713e-09 6.049840e-09 5.757200e-09
9.600000e+01 7.985277e-08 7.233776e-08 3.919431e-08 8.351301e-07 1.944726e-08 1.299798e-08 1.039179e-08 1.632207e-07 1.846221e-07 9.317695e-08 2.788125e-07 6.472959e-09 6.052495e-09 5.759944e-09
9.700000e+01 7.994534e-08 7.272306e-08 3.932850e-08 8.352717e-07 1.945354e-08 1.301552e-08 1.040891e-08 1.633043e-07 1.851847e-07 9.334231e-08 2.788710e-07 6.475236e-09 6.055183e-09 5.762722e-09
9.800000e+01 8.003862e-08 7.311442e-08 3.946439e-08 8.354146e-07 1.945987e-08 1.303320e-08 1.042619e-08 1.633884e-07 1.857546e-07 9.350949e-08 2.789300e-07 6.477521e-09 6.057884e-09 5.765515e-09
9.900000e+01 8.013264e-08 7.351193e-08 3.960200e-08 8.355586e-07 1.946622e-08 1.305103e-08 1.044362e-08 1.634730e-07 1.863317e-07 9.367849e-08 2.789896e-07 6.479836e-09 6.060617e-09 5.768340e-09
1.000000e+02 8.022736e-08 7.391564e-08 3.974134e-08 8.357039e-07 1.947260e-08 1.306900e-08 1.046121e-08 1.635583e-07 1.869161e-07 9.384930e-08 2.790498e-07 6.482160e-09 6.063364e-09 5.771181e-09
1.010000e+02 8.032282e-08 7.432564e-08 3.988240e-08 8.358503e-07 1.947902e-08 1.308712e-08 1.047895e-08 1.636441e-07 1.875078e-07 9.402194e-08 2.791106e-07 6.484512e-09 6.066142e-09 5.774054e-09
1.020000e+02 8.041897e-08 7.474201e-08 4.002521e-08 8.359979e-07 1.948546e-08 1.310538e-08 1.049684e-08 1.637305e-07 1.881069e-07 9.419639e-08 2.791719e-07 6.486874e-09 6.068934e-09 5.776943e-09
1.030000e+02 8.051585e-08 7.516483e-08 4.016977e-08 8.361466e-07 1.949194e-08 1.312377e-08 1.051489e-08 1.638175e-07 1.887134e-07 9.437267e-08 2.792338e-07 6.489264e-09 6.071757e-09 5.779863e-09
1.040000e+02 8.061342e-08 7.559418e-08 4.031609e-08 8.362963e-07 1.949845e-08 1.314231e-08 1.053310e-08 1.639050e-07 1.893274e-07 9.455078e-08 2.792963e-07 6.491663e-09 6.074594e-09 5.782799e-09
1.050000e+02 8.071170e-08 7.603014e-08 4.046418e-08 8.364471e-07 1.950498e-08 1.316098e-08 1.055145e-08 1.639931e-07 1.899488e-07 9.473071e-08 2.793593e-07 6.494091e-09 6.077462e-09 5.785766e-09
1.060000e+02 8.081067e-08 7.647279e-08 4.061404e-08 8.365990e-07 1.951154e-08 1.317979e-08 1.056996e-08 1.640818e-07 1.905778e-07 9.491246e-08 2.794229e-07 6.496527e-09 6.080343e-09 5.788749e-09
1.070000e+02 8.091034e-08 7.692222e-08 4.076570e-08 8.367519e-07 1.951813e-08 1.319873e-08 1.058861e-08 1.641710e-07 1.912144e-07 9.509605e-08 2.794870e-07 6.498992e-09 6.083255e-09 5.791763e-09
1.080000e+02 8.101069e-08 7.737851e-08 4.091916e-08 8.369057e-07 1.952474e-08 1.321781e-08 1.060742e-08 1.642607e-07 1.918587e-07 9.528147e-08 2.795517e-07 6.501466e-09 6.086180e-09 5.794792e-09
1.090000e+02 8.111174e-08 7.784176e-08 4.107442e-08 8.370605e-07 1.953138e-08 1.323702e-08 1.062637e-08 1.643511e-07 1.925106e-07 9.546873e-08 2.796170e-07 6.503968e-09 6.089136e-09 5.797852e-09
1.100000e+02 8.121345e-08 7.831205e-08 4.123150e-08 8.372162e-07 1.953805e-08 1.325636e-08 1.064547e-08 1.644419e-07 1.931702e-07 9.565781e-08 2.796828e-07 6.506479e-09 6.092105e-09 5.800928e-09
1.110000e+02 8.131585e-08 7.878948e-08 4.139040e-08 8.373728e-07 1.954474e-08 1.327583e-08 1.066472e-08 1.645333e-07 1.938377e-07 9.584874e-08 2.797492e-07 6.509018e-09 6.095104e-09 5.804034e-09
1.120000e+02 8.141890e-08 7.927414e-08 4.155114e-08 8.375303e-07 1.955145e-08 1.329543e-08 1.068412e-08 1.646253e-07 1.945129e-07 9.604150e-08 2.798161e-07 6.511565e-09 6.098116e-09 5.807155e-09
1.130000e+02 8.152264e-08 7.976611e-08 4.171373e-08 8.376886e-07 1.955819e-08 1.331515e-08 1.070366e-08 1.647177e-07 1.951960e-07 9.623609e-08 2.798836e-07 6.514140e-09 6.101158e-09 5.810307e-09
1.140000e+02 8.162702e-08 8.026550e-08 4.187817e-08 8.378478e-07 1.956495e-08 1.333500e-08 1.072335e-08 1.648107e-07 1.958870e-07 9.643253e-08 2.799515e-07 6.516724e-09 6.104213e-09 5.813474e-09
1.150000e+02 8.173208e-08 8.077241e-08 4.204447e-08 8.380077e-07 1.957173e-08 1.335498e-08 1.074317e-08 1.649043e-07 1.965860e-07 9.663081e-08 2.800201e-07 6.519336e-09 6.107298e-09 5.816670e-09
1.160000e+02 8.183777e-08 8.128694e-08 4.221264e-08 8.381683e-07 1.957853e-08 1.337507e-08 1.076315e-08 1.649984e-07 1.972930e-07 9.683093e-08 2.800892e-07 6.521956e-09 6.110396e-09 5.819882e-09
1.170000e+02 8.194413e-08 8.180917e-08 4.238270e-08 8.383297e-07 1.958535e-08 1.339529e-08 1.078326e-08 1.650930e-07 1.980080e-07 9.703290e-08 2.801588e-07 6.524603e-09 6.113523e-09 5.823124e-09
