1.390000000000000000e+02 2.983731255799019411e-07 4.246635794578848404e-07
1.400000000000000000e+02 2.997991738252791714e-07 4.253466410406880466e-07
1.410000000000000000e+02 3.012342505997373005e-07 4.260450143378793769e-07
1.420000000000000000e+02 3.026788805075004470e-07 4.267576531573561172e-07
1.430000000000000000e+02 3.041337362639636408e-07 4.274868010108400243e-07
1.440000000000000000e+02 3.055996156770678089e-07 4.282332557062721840e-07
1.450000000000000000e+02 3.070774141692975443e-07 4.289963418698102505e-07
1.460000000000000000e+02 3.085680940326833329e-07 4.297785925898115427e-07
1.470000000000000000e+02 3.100726516492466293e-07 4.305810042482975150e-07
1.480000000000000000e+02 3.115920839039924042e-07 4.314045737302731384e-07
1.490000000000000000e+02 3.131273549815016336e-07 4.322486944239926087e-07
1.500000000000000000e+02 3.146793646825999551e-07 4.331142661302815637e-07
1.510000000000000000e+02 3.162489193318655888e-07 4.340052367663718360e-07
1.520000000000000000e+02 3.178367062711487540e-07 4.349175812851331997e-07
1.530000000000000000e+02 3.194432728441740699e-07 4.358565594192706133e-07
1.540000000000000000e+02 3.210690106635622867e-07 4.368178503924246465e-07
1.550000000000000000e+02 3.227141458031821677e-07 4.378048218711174632e-07
1.560000000000000000e+02 3.243787353659990858e-07 4.388175309583144895e-07
1.570000000000000000e+02 3.260626706353869359e-07 4.398542981410628403e-07
1.580000000000000000e+02 3.277656867284433028e-07 4.409148585364601005e-07
1.590000000000000000e+02 3.294873783442501633e-07 4.420003776399149737e-07
1.600000000000000000e+02 3.312272208583207822e-07 4.431087600306141038e-07
1.610000000000000000e+02 3.329845956841398825e-07 4.442409579183688347e-07
1.620000000000000000e+02 3.347588185356329458e-07 4.453931454244510883e-07
1.630000000000000000e+02 3.365491690128817126e-07 4.465677437415962709e-07
1.640000000000000000e+02 3.383549198254318720e-07 4.477640255793500184e-07
1.650000000000000000e+02 3.401753639826154799e-07 4.489781423543907742e-07
1.660000000000000000e+02 3.420098384258214865e-07 4.502125726007611010e-07
1.670000000000000000e+02 3.438577428471635738e-07 4.514651452142479541e-07
1.680000000000000000e+02 3.457185528119151099e-07 4.527353357601245956e-07
1.690000000000000000e+02 3.475918267457536519e-07 4.540227026640686884e-07
1.700000000000000000e+02 3.494772068209439150e-07 4.553268880983447890e-07
1.710000000000000000e+02 3.513744142331107462e-07 4.566476132585779031e-07
1.720000000000000000e+02 3.532832397588169485e-07 4.579862397176575608e-07
1.730000000000000000e+02 3.552035307873631798e-07 4.593394732722308073e-07
1.740000000000000000e+02 3.571351762029035178e-07 4.607103443991054386e-07
1.750000000000000000e+02 3.590780905438882893e-07 4.620956260440780103e-07
1.760000000000000000e+02 3.610321987898184956e-07 4.634983847793031892e-07
1.770000000000000000e+02 3.629974229377301384e-07 4.649154010091634173e-07
1.780000000000000000e+02 3.649736712611878973e-07 4.663481538035501541e-07
1.790000000000000000e+02 3.669608308278168848e-07 4.677981010264152388e-07
1.800000000000000000e+02 3.689587635243600366e-07 4.692619629718481536e-07
1.810000000000000000e+02 3.709673055346028433e-07 4.707411466199611157e-07
1.820000000000000000e+02 3.729862699617420916e-07 4.722338942776240262e-07
1.830000000000000000e+02 3.750154520995244640e-07 4.737431428312372863e-07
1.840000000000000000e+02 3.770546367411916676e-07 4.752655354813889901e-07
1.850000000000000000e+02 3.791036068670999035e-07 4.768024260047620659e-07
1.860000000000000000e+02 3.811621530576162742e-07 4.783536049817236690e-07
1.870000000000000000e+02 3.832300830194601133e-07 4.799173093226663531e-07
1.880000000000000000e+02 3.853072306718169933e-07 4.814949437431024708e-07
1.890000000000000000e+02 3.873934642967878997e-07 4.830863765251330074e-07
1.900000000000000000e+02 3.894886933062081801e-07 4.846899462842664247e-07
1.910000000000000000e+02 3.915928732103431298e-07 4.863071793270950099e-07
1.920000000000000000e+02 3.937060083981419814e-07 4.879365092462410566e-07
1.930000000000000000e+02 3.958281523651417005e-07 4.895795603335682575e-07
1.940000000000000000e+02 3.979594050695508914e-07 4.912348617509586486e-07
1.950000000000000000e+02 4.000999071761592646e-07 4.929041249595285618e-07
1.960000000000000000e+02 4.022498310751838234e-07 4.945859515531682732e-07
1.970000000000000000e+02 4.044093687459741245e-07 4.962805335112271808e-07
1.980000000000000000e+02 4.065787167713078108e-07 4.979896382128099720e-07
1.990000000000000000e+02 4.087580590836431425e-07 4.997118787940480212e-07
2.000000000000000000e+02 4.109475483163409810e-07 5.014474078883021900e-07
2.010000000000000000e+02 4.131472869081575104e-07 5.031978987306553892e-07
2.020000000000000000e+02 4.153573093307960261e-07 5.049618149964840815e-07
2.030000000000000000e+02 4.175775669392453175e-07 5.067391080407772681e-07
2.040000000000000000e+02 4.198079169503403769e-07 5.085312058766965623e-07
2.050000000000000000e+02 4.220481169140218108e-07 5.103347244615289579e-07
2.060000000000000000e+02 4.242978257463173475e-07 5.121524643039559548e-07
2.070000000000000000e+02 4.265566119527365886e-07 5.139824231131601628e-07
2.080000000000000000e+02 4.288239691134113546e-07 5.158240944692734555e-07
2.090000000000000000e+02 4.310993380715625014e-07 5.176769192155167946e-07
2.100000000000000000e+02 4.333821346224573472e-07 5.195418839434842252e-07
2.110000000000000000e+02 4.356717809060626017e-07 5.214152692004887915e-07
2.120000000000000000e+02 4.379677382287974664e-07 5.232981070892765806e-07
2.130000000000000000e+02 4.402695387367989440e-07 5.251915005523113751e-07
2.140000000000000000e+02 4.425768132794350738e-07 5.270919388463076547e-07
2.150000000000000000e+02 4.448893129618551994e-07 5.290023146690683226e-07
2.160000000000000000e+02 4.472069222895303111e-07 5.309209417297375363e-07
2.170000000000000000e+02 4.495296624308077008e-07 5.328462704003357551e-07
2.180000000000000000e+02 4.518576839163078381e-07 5.347800220078103869e-07
2.190000000000000000e+02 4.541912489873262137e-07 5.367240295897836496e-07
2.200000000000000000e+02 4.565307047165904939e-07 5.386754986263295969e-07
2.210000000000000000e+02 4.588764488661603504e-07 5.406363976758347330e-07
2.220000000000000000e+02 4.612288911350243131e-07 5.426071364372874822e-07
2.230000000000000000e+02 4.635884129123805274e-07 5.445880962998861486e-07
2.240000000000000000e+02 4.659553288415854313e-07 5.465795919069870643e-07
2.250000000000000000e+02 4.683298533908203219e-07 5.485818377267716323e-07
2.260000000000000000e+02 4.707120752255590710e-07 5.505933516283867329e-07
2.270000000000000000e+02 4.731019415201122908e-07 5.526156515824699697e-07
2.280000000000000000e+02 4.754992534917521571e-07 5.546485388062933598e-07
2.290000000000000000e+02 4.779036734716511267e-07 5.566916756310295718e-07
2.300000000000000000e+02 4.803147428334902541e-07 5.587430326340326155e-07
2.310000000000000000e+02 4.827319091758800108e-07 5.608051990065667341e-07
2.320000000000000000e+02 4.851545603829220467e-07 5.628728502437531319e-07
2.330000000000000000e+02 4.875820626355476053e-07 5.649500649155033919e-07
2.340000000000000000e+02 4.900137991581241587e-07 5.670330846535315325e-07
2.350000000000000000e+02 4.924492064763330252e-07 5.691229167798455460e-07
2.360000000000000000e+02 4.948878052217316642e-07 5.712175111296761117e-07
2.370000000000000000e+02 4.973292230089776039e-07 5.733196369103343178e-07
2.380000000000000000e+02 4.997732075771112552e-07 5.754243294718802356e-07
2.390000000000000000e+02 5.022196291583102303e-07 5.775346006391451427e-07
2.400000000000000000e+02 5.046684718441061218e-07 5.796504345036605259e-07
2.410000000000000000e+02 5.071198144924917076e-07 5.817703391270923833e-07
2.420000000000000000e+02 5.095738024029497763e-07 5.838960306052502834e-07
2.430000000000000000e+02 5.120306115391339357e-07 5.860276849017879398e-07
2.440000000000000000e+02 5.144904074772037948e-07 5.881623260002111899e-07
2.450000000000000000e+02 5.169533014952250027e-07 5.903047775675662344e-07
2.460000000000000000e+02 5.194193063035033388e-07 5.924503399251785130e-07
2.470000000000000000e+02 5.218882938650951028e-07 5.946020266287576733e-07
2.480000000000000000e+02 5.243599575932986373e-07 5.967595310916021638e-07
2.490000000000000000e+02 5.268337809623949309e-07 5.989207659916662992e-07
2.500000000000000000e+02 5.293090142503553474e-07 6.010849816069213374e-07
2.510000000000000000e+02 5.317846607637315759e-07 6.032527520402457472e-07
2.520000000000000000e+02 5.342594734867109168e-07 6.054212594795001553e-07
2.530000000000000000e+02 5.367319626557343538e-07 6.075890141611253334e-07
2.540000000000000000e+02 5.392004142943482675e-07 6.097543021086678740e-07
2.550000000000000000e+02 5.416629192578622353e-07 6.119167849737640283e-07
2.560000000000000000e+02 5.441174118459665954e-07 6.140728262597773549e-07
2.570000000000000000e+02 5.465617165615371271e-07 6.162218212659104128e-07
2.580000000000000000e+02 5.489936011496207808e-07 6.183599669408833726e-07
2.590000000000000000e+02 5.514108336709933915e-07 6.204850313454721751e-07
2.600000000000000000e+02 5.538112410811044726e-07 6.225948414351262279e-07
2.610000000000000000e+02 5.561927666273473103e-07 6.246873404572388171e-07
2.620000000000000000e+02 5.585535233694772573e-07 6.267622122678920755e-07
2.630000000000000000e+02 5.608918412837601101e-07 6.288162160470250194e-07
2.640000000000000000e+02 5.632063057320316699e-07 6.308479371564735561e-07
2.650000000000000000e+02 5.654957855485804494e-07 6.328578152268527663e-07
2.660000000000000000e+02 5.677594495915782489e-07 6.348418775236811025e-07
2.670000000000000000e+02 5.699967712800513088e-07 6.368027390586382588e-07
2.680000000000000000e+02 5.722075213403584520e-07 6.387385997617562783e-07
2.690000000000000000e+02 5.743917496620109765e-07 6.406495095225464588e-07
2.700000000000000000e+02 5.765497577563034132e-07 6.425357698523034374e-07
2.710000000000000000e+02 5.786820637747255663e-07 6.443994696988436920e-07
2.720000000000000000e+02 5.807893623416095157e-07 6.462381620938456372e-07
2.730000000000000000e+02 5.828724815673323755e-07 6.480558167403401583e-07
2.740000000000000000e+02 5.849323395334096797e-07 6.498517809235159037e-07
2.750000000000000000e+02 5.869699022966305506e-07 6.516270207001621016e-07
2.760000000000000000e+02 5.889861450801984830e-07 6.533809404971552550e-07
2.770000000000000000e+02 5.909820178531493983e-07 6.551176318761850570e-07
2.780000000000000000e+02 5.929584160000126080e-07 6.568379902217807130e-07
2.790000000000000000e+02 5.949161563070738634e-07 6.585396907275743090e-07
2.800000000000000000e+02 5.968559580908267748e-07 6.602250235063864466e-07
2.810000000000000000e+02 5.987784290081833816e-07 6.618945962151291655e-07
2.820000000000000000e+02 6.006840549407427347e-07 6.635488947354013046e-07
2.830000000000000000e+02 6.025731933422816901e-07 6.651898473173066057e-07
2.840000000000000000e+02 6.044460695655447583e-07 6.668145377209361255e-07
2.850000000000000000e+02 6.063027759096837696e-07 6.684246290417683683e-07
2.860000000000000000e+02 6.081432734080527283e-07 6.700200823131573384e-07
2.870000000000000000e+02 6.099673966540614568e-07 6.716023029248396380e-07
2.880000000000000000e+02 6.117748621858248271e-07 6.731678658222765794e-07
2.890000000000000000e+02 6.135652810695701931e-07 6.747179528680222963e-07
2.900000000000000000e+02 6.153381763007211053e-07 6.762520870575004452e-07
2.910000000000000000e+02 6.170930054611755821e-07 6.777697259726088327e-07
2.920000000000000000e+02 6.188291887333330768e-07 6.792702897957471238e-07
2.930000000000000000e+02 6.205461418990309354e-07 6.807531943087525588e-07
2.940000000000000000e+02 6.222433133877326594e-07 6.822163171447617532e-07
2.950000000000000000e+02 6.239202238417775903e-07 6.836623205387679260e-07
2.960000000000000000e+02 6.255765061055609503e-07 6.850892665388392019e-07
2.970000000000000000e+02 6.272119430907656387e-07 6.864953672603318062e-07
2.980000000000000000e+02 6.288265006862559388e-07 6.878821593884369080e-07
2.990000000000000000e+02 6.304203528208678442e-07 6.892498168519902890e-07
3.000000000000000000e+02 6.319938959823816430e-07 6.905987361387724492e-07
3.010000000000000000e+02 6.335477509549358882e-07 6.919295380329218356e-07
3.020000000000000000e+02 6.350827502420668388e-07 6.932430550379747074e-07
3.030000000000000000e+02 6.365999105499723125e-07 6.945387330638021022e-07
3.040000000000000000e+02 6.381003907496356081e-07 6.958193017777140988e-07
3.050000000000000000e+02 6.395854368339041345e-07 6.970860071725581061e-07
3.060000000000000000e+02 6.410563164442756907e-07 6.983401168898320289e-07
3.070000000000000000e+02 6.425142464682379051e-07 6.995828478170232839e-07
3.080000000000000000e+02 6.439603179161094791e-07 7.008137201681240043e-07
3.090000000000000000e+02 6.453954227068697587e-07 7.020351966584401044e-07
3.100000000000000000e+02 6.468201870791728655e-07 7.032479035266259174e-07
3.110000000000000000e+02 6.482349160781111753e-07 7.044521458177737132e-07
3.120000000000000000e+02 6.496395529620569529e-07 7.056462959939289769e-07
3.130000000000000000e+02 6.510336564681713105e-07 7.068330543849063804e-07
3.140000000000000000e+02 6.524163977372750213e-07 7.080084505388732428e-07
3.150000000000000000e+02 6.537865774162772046e-07 7.091728558990652518e-07
3.160000000000000000e+02 6.551426621293109584e-07 7.103231662932889371e-07
3.170000000000000000e+02 6.564828382409787403e-07 7.114591388824733246e-07
3.180000000000000000e+02 6.578050797248992419e-07 7.125787476402373175e-07
3.190000000000000000e+02 6.591072260823209349e-07 7.136798320678292816e-07
3.200000000000000000e+02 6.603870656920621751e-07 7.147586097477406871e-07
3.210000000000000000e+02 6.616424197509874323e-07 7.158144726731629953e-07
3.220000000000000000e+02 6.628712220914907202e-07 7.168453546764901141e-07
3.230000000000000000e+02 6.640715906176518597e-07 7.178493736618019703e-07
3.240000000000000000e+02 6.652418868373179083e-07 7.188233203406186297e-07
3.250000000000000000e+02 6.663807609145476865e-07 7.197674156733257984e-07
3.260000000000000000e+02 6.674871807421738066e-07 7.206806275527561949e-07
3.270000000000000000e+02 6.685604446479321571e-07 7.215606835103187159e-07
3.280000000000000000e+02 6.696001784114851359e-07 7.224087801220027510e-07
3.290000000000000000e+02 6.706063182052335736e-07 7.232232827638822449e-07
3.300000000000000000e+02 6.715790818167553151e-07 7.240075508161886024e-07
3.310000000000000000e+02 6.725189310236499833e-07 7.247589044638678866e-07
3.320000000000000000e+02 6.734265282545120866e-07 7.254780061355146058e-07
3.330000000000000000e+02 6.743026906879841547e-07 7.261672438060980698e-07
3.340000000000000000e+02 6.751483447413163885e-07 7.268275438928684793e-07
3.350000000000000000e+02 6.759644835228919496e-07 7.274598995042089959e-07
3.360000000000000000e+02 6.767521293218818526e-07 7.280637621329639604e-07
3.370000000000000000e+02 6.775123026383369686e-07 7.286417230755108119e-07
3.380000000000000000e+02 6.782459986710766921e-07 7.291932067343423767e-07
3.390000000000000000e+02 6.789541716227309641e-07 7.297207381084152699e-07
3.400000000000000000e+02 6.796377266828912759e-07 7.302236515909940969e-07
3.410000000000000000e+02 6.802975191297735707e-07 7.307059440529485727e-07
3.420000000000000000e+02 6.809343596531908667e-07 7.311637137951112698e-07
3.430000000000000000e+02 6.815490247423255053e-07 7.316024496956448691e-07
3.440000000000000000e+02 6.821422707903001839e-07 7.320181957586917287e-07
3.450000000000000000e+02 6.827148504325914996e-07 7.324164170087087850e-07
3.460000000000000000e+02 6.832675295501542913e-07 7.327947377339974233e-07
3.470000000000000000e+02 6.838011033299376495e-07 7.331555239178333021e-07
3.480000000000000000e+02 6.843164097922801811e-07 7.334980427842283541e-07
3.490000000000000000e+02 6.848143392805339430e-07 7.338231846765347425e-07
3.500000000000000000e+02 6.852958385807964817e-07 7.341350379735033614e-07
3.510000000000000000e+02 6.857619086149333800e-07 7.344298912080196660e-07
3.520000000000000000e+02 6.862135950372377583e-07 7.347135024233570103e-07
3.530000000000000000e+02 6.866519715602755287e-07 7.349838037394277467e-07
3.540000000000000000e+02 6.870781164186188006e-07 7.352418733908038787e-07
3.550000000000000000e+02 6.874930830117421901e-07 7.354903355732870141e-07
3.560000000000000000e+02 6.878978663948197388e-07 7.357286145457243087e-07
3.570000000000000000e+02 6.882933678421609352e-07 7.359591823787520309e-07
3.580000000000000000e+02 6.886803601225360004e-07 7.361828118411405075e-07
3.590000000000000000e+02 6.890594563343884800e-07 7.363985452350062927e-07
3.600000000000000000e+02 6.894310851030462351e-07 7.366068111856773534e-07
3.610000000000000000e+02 6.897954746175124718e-07 7.368094086784836756e-07
3.620000000000000000e+02 6.901526473877410206e-07 7.370063602233791957e-07
3.630000000000000000e+02 6.905024267743394231e-07 7.371959183846445694e-07
3.640000000000000000e+02 6.908444553525472075e-07 7.373777257375192191e-07
3.650000000000000000e+02 6.911782241168117086e-07 7.375528440727774713e-07
3.660000000000000000e+02 6.915031105213583315e-07 7.377206508446446251e-07
3.670000000000000000e+02 6.918184224972526010e-07 7.378788831878593198e-07
3.680000000000000000e+02 6.921234449864187095e-07 7.380268260443459592e-07
3.690000000000000000e+02 6.924174852613747118e-07 7.381653574829492723e-07
3.700000000000000000e+02 6.926999133946035906e-07 7.382938475761522418e-07
3.710000000000000000e+02 6.929701947008720716e-07 7.384086200460680336e-07
3.720000000000000000e+02 6.932279117556757986e-07 7.385139698571726312e-07
3.730000000000000000e+02 6.934727746130571746e-07 7.386064654708548777e-07
3.740000000000000000e+02 6.937046189987364895e-07 7.386859426128351691e-07
3.750000000000000000e+02 6.939233934180933275e-07 7.387539205848196576e-07
3.760000000000000000e+02 6.941291371713802576e-07 7.388088678907342381e-07
3.770000000000000000e+02 6.943219521031872210e-07 7.388524571714957376e-07
3.780000000000000000e+02 6.945019714487786305e-07 7.388832508660416833e-07
3.790000000000000000e+02 6.946693293302823003e-07 7.389013830964997834e-07
3.800000000000000000e+02 6.948241342936256503e-07 7.389085332051244495e-07
3.810000000000000000e+02 6.949664497932427205e-07 7.389047646463496155e-07
3.820000000000000000e+02 6.950962837889555908e-07 7.388885145836704759e-07
3.830000000000000000e+02 6.952135887048500845e-07 7.388597354411730655e-07
3.840000000000000000e+02 6.953182720124412599e-07 7.388199054866991167e-07
3.850000000000000000e+02 6.954102167395249256e-07 7.387673369517176582e-07
3.860000000000000000e+02 6.954893103612536504e-07 7.387034881077080386e-07
3.870000000000000000e+02 6.955554798710288885e-07 7.386267151517449324e-07
3.880000000000000000e+02 6.956087304008577785e-07 7.385370232158354779e-07
3.890000000000000000e+02 6.956491845815512919e-07 7.384361057271174268e-07
3.900000000000000000e+02 6.956771198935866965e-07 7.383226693697413729e-07
3.910000000000000000e+02 6.956930015285237684e-07 7.381987501315936602e-07
3.920000000000000000e+02 6.956975087105034411e-07 7.380634564404885482e-07
3.930000000000000000e+02 6.956915529604974802e-07 7.379192706137246885e-07
3.940000000000000000e+02 6.956762873630058402e-07 7.377657749394750437e-07
3.950000000000000000e+02 6.956531064609872025e-07 7.376043639606985071e-07
